      00059.1245,059.59865,     00000024.32,    000056.588,   10.977642
 00000.054606,  0051.01535,   31.20952453,   000095.97124,    70.5908441
0022.264271, 1.999323,    0084.57475,  22.3420583,  018.829187
  24.713854,   00000056.168,      68.68043203,4.60472599,   98.53159304
   18.68153643,   58.737141,     0002.122365,  00058.004,      042.418414
   041.187419,  0068.3246436,  0063.17682,      0041.9349523,48.3071978
 61.67689042,     00094.399351, 00037.464,   01.129013532,      35.8936042
0000062.0086,      000047.89957,  00053.517326,  000000047.78, 038.344806
3.291417083,      00055.185905,00049.6176,    20.46289293,  0084.8887978
    024.42683859,     000041.7663,    000025.184,      0000075.8525,    000090.351
99.79279979, 087.043461,  88.35494904,    0029.447852,00063.63228
   00057.3873,  00.988297291,      000052.856,  00000052.398,  000052.081
    34.407934,  72.2595729,    0070.5597,   00032.874,    000039.68764
     54.243437,087.52780594, 0052.1686777,   0049.437153, 070.5354894
      0008.835804,    040.12965,  0062.654,00000011.156,  086.37797
0070.525,     0011.0329,    00000010.801,  098.79826659, 98.033735
    0037.820938,069.07197,     024.6821,13.65708735,  98.426535
81.10913641,  000025.4694, 0080.952,      07.927597165,  41.72396451
 53.74344377,    000060.6966,000077.4686, 037.213887,00052.104608
    17.1849469,  090.2904,99.0133407,     0092.885,      025.54678305
006.9214,   96.307005,      000014.76517,    00017.973103,    048.967686
0000.1129969,  072.5796,   2.2024265,   0000025.5914,  00049.19297
 000072.761,     71.18222,51.727726,    00078.6783,   00018.413881
   41.4595624,000000069.08, 045.362284,     000081.5117,      57.82569175
     0000052.743,    45.756997,  00032.377426, 000076.2193, 0000091.498
    62.43836,000084.1045,00074.54778,      00078.205358,      000000090.3
    00061.3384,   021.98148,      059.6483,      000097.3601,    0091.025
    0022.0157511, 0005.62675,75.06211924,  0000012.7152,    000015.02128
98.845094,     18.34156,      14.24889426,  0098.28714,    58.73650982
      00058.50766,   00033.507,   016.90334673,    29.76082756,   0091.26525
    029.9024106,     0041.9170969,   001.30791182,     0015.3564,000024.9747
 0049.50981,     0026.5032819, 0016.12755,060.2945,    000030.8487
      0005.1191,    0000066.82,     92.1712563,  0000034.9307,     000098.011
   93.8350022,     00069.36842, 072.5043,  00000054.98,      000075.102
   00099.204, 0.34835274,0068.655727,0000065.7079, 00007.9402
    0059.0814,     0047.8256,  74.394602,   31.7766834, 0030.38474
096.9347436,   0066.225,      032.2765546,     8.5851781,   0057.6975235
  0061.532,      031.471867,   0028.36064,  27.941123,    00081.2104
0066.5113816,     0092.594,      037.05441175, 0058.03037, 000091.5249
     33.83723,      0078.324,  16.65892843,0095.601,      054.77359
0030.61926,    070.46634,     81.4868374, 0021.37542,    27.68052
  0093.8361,     00055.227,  00089.2436,      0000091.4694,  0054.464153
     000065.843,    0016.829,      30.66310723,     0000089.0169,    0000088.067
     000000090.44,   0000036.1224,      010.4751, 12.24310276,32.564305
 3.585641183,      000037.9403,      38.0525039,35.25897536,00064.74506
    39.8922768,   00038.296849,  000060.344,    76.76799,    0077.1537
     097.4938099,    000016.52751,    94.87641,   00027.89266,019.073221
  027.85775474,  000053.889,    00000080.678,   99.8385484,   0055.302
   000079.831,   000012.6465,  00040.4928,  00000054.429,   0085.307111
   00087.787894, 042.2866,    00080.797,    0000033.314,  52.89378349
  0012.32276,      0000036.4247,      0065.732,    00048.3518, 000033.6672
     0000050.6189,     000018.54,63.305866,     36.33457676,      00000070.772
      27.73515,    000034.2221,      0000013.6985,      037.4597,      46.9340711
     000035.92361,      73.25487542,  0011.20711,  88.65087942,    015.37724811
    0053.721365,  0042.0323,  099.48116,11.11931203,     060.4291
000096.08516,   000005.69094,00041.999993,00040.266906,    000088.474
000050.4,  000000025.13, 00020.887,  074.169428,019.28927
