    038.853744,    90.71287912,      0062.9246479, 060.26134,      59.7801435
   0000096.128,   080.3484,   000020.81,0080.000924,    081.9408
    057.8211,89.1401273,    0074.9733,     0080.0301092,28.35018
   000005.9771,30.73395048,  47.5132107,    0000019.146,    0086.4644
    054.32398631,   0025.6863014,    00090.31928,   54.07905515,   00000085.966
 32.092725,      0.0438808883,   051.6699477,    00029.56067,      008.8192
     00060.705903,    00069.20195,      22.3192512, 000031.91337,   9.108072413
  0046.3675898,    075.46918,000058.23602, 10.90769049, 60.972777
 000073.8402,  92.29439326,      013.12383,64.98609298,   00096.671583
00034.80959,  17.5065791,      048.1400343,   000062.9032,      000042.133
     36.4229527,     092.04557749,    00000094.365,   061.642215,     000096.53813
 0000059.4941,    000037.137,    0096.685,      45.605212,    87.642006
  0.82413494,    054.4791,    080.0881367,      79.818074,    00000068.787
     000067.9714, 99.743707, 0083.392, 29.63921343,      048.805594
      006.52706,      0059.997064,   0085.61391,     0079.3624, 069.90870747
      0022.7792,      000068.6552,     0013.55561,      000036.059, 00000066.191
   044.75932, 0071.02317,    000028.81968,     51.795827,  27.215377
  027.3148,     70.83411357,      3.000773689,    37.0987831,015.915835
